filename,timestamp,imu_orientation_x,imu_orientation_y,imu_orientation_z,imu_orientation_w,roll,pitch,yaw,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_lin_acc_x,imu_lin_acc_y,imu_lin_acc_z,gps_latitude,gps_longitude,gps_altitude,laser_distance
00016.png,1763499053.305243,0.0134130491066499,-0.0279438925316132,0.710939796913805,0.7025694514765084,-0.0209228097631062,-0.05836993053288,1.583250369862347,-0.0037403255701065,0.0331270098686218,-0.022720318287611,0.5744617581367493,-0.2475231885910034,9.76426124572754,51.41855351720766,8.218953428592815,494.2870788574219,0
00017.png,1763499053.549264,0.015887439677308,-0.0269424487790771,0.7095091190743844,0.7040017781686192,-0.0158920137528381,-0.0605165614323875,1.579069737241708,0.0031714439392089,-0.0362586081027984,-0.0526664406061172,0.5069929361343384,-0.2097364068031311,9.85684299468994,51.41855733635388,8.218953396755245,494.2866516113281,0
00018.png,1763499054.053289,0.0143511353786904,-0.023833557549056,0.7060414344590449,0.7076238402392281,-0.0133644407537564,-0.054021651202951,1.5689186778283983,-0.0114891231060028,0.0887092053890228,0.0179666131734848,0.5243250727653503,-0.1568315774202346,9.862581253051758,51.41856857349235,8.218953096044244,494.28466796875,0
00019.png,1763499054.301227,0.0091834992682636,-0.0201151826330237,0.7054696118662175,0.7083951365602098,-0.0153840394396442,-0.0414682383026919,1.5669770217994043,-0.0112312845885753,-0.0210891589522361,-0.0583065897226333,0.4731428623199463,-0.2441563010215759,9.84205722808838,51.41857216650745,8.218953032042295,494.2965698242188,3304
00020.png,1763499055.053245,0.011416159748136,-0.0180843528946558,0.7066077191437087,0.7072822341353643,-0.0094165284014359,-0.0417270840332231,1.5700386923869587,0.0159675013273954,-0.0054867351427674,0.0213472694158554,0.4309093952178955,-0.172458678483963,9.865796089172363,51.41858669092368,8.218952734017718,494.297119140625,0
00021.png,1763499055.305242,0.0101108020399024,-0.0200206821579419,0.707287351564227,0.7065702698849579,-0.0140459752420529,-0.0426074127384551,1.5721099701742005,-0.01203353703022,0.0251233112066984,0.0701628774404525,0.5542118549346924,-0.3173536360263824,9.70478343963623,51.41859030085028,8.218952625401249,494.29925537109375,3326
00022.png,1763499055.549422,0.0084592667892224,-0.0183454897945068,0.7076579251083086,0.706266341291295,-0.0140262011820099,-0.0378952075111198,1.5730305245953546,-0.0227383226156234,0.0159751065075397,-0.059967003762722,0.4399119317531585,-0.2358839064836502,9.819570541381836,51.41859388128303,8.218952567898246,494.3028869628906,3300
00023.png,1763499055.80132,0.0108007321721595,-0.0149573019151075,0.7077165936415267,0.7062555106959518,-0.0059188685078946,-0.0364231214525204,1.5729707662934405,0.0253838300704956,0.0176592022180557,-0.0664401054382324,0.4775997400283813,-0.2107720524072647,9.843253135681152,51.41859751809027,8.218952484100614,494.3019714355469,0
00024.png,1763499056.057293,0.0082078920223336,-0.0215790851737164,0.707257897478463,0.7065785448525586,-0.0189428464184493,-0.0421172807378717,1.5721563141778807,-0.0883775651454925,0.0021693436428904,-0.0886645019054412,0.4600298106670379,-0.2971248030662536,9.775214195251465,51.41860466232122,8.218952394914842,494.3042907714844,0
00025.png,1763499056.301252,0.004559286501963,-0.0175187266650608,0.706594793072642,0.7073868146391041,-0.0183168809774438,-0.0312332465484153,1.5699621346101578,0.0294219851493835,-0.0142733454704284,-0.0049424320459365,0.377869039773941,-0.2588362395763397,9.792840957641602,51.418608200259214,8.218952443604444,494.304443359375,0
00026.png,1763499056.557215,0.005608676253415,-0.0151011849332066,0.7050534939801056,0.7089711331152649,-0.013347642475859,-0.0293256450948669,1.5654509533418002,0.014989074319601,0.0441521927714347,-0.0160120911896228,0.4774799942970276,-0.2694597244262695,9.853235244750977,51.41861176783858,8.218952424126815,494.3041076660156,0
00027.png,1763499056.797238,0.0052567873245534,-0.0176138809017562,0.7039348641050504,0.71002663646092,-0.0173431136703549,-0.03241919945424,1.5624609338457398,-0.0369593501091003,0.0031015872955322,-0.0518908500671386,0.5612377524375916,-0.233209490776062,9.74807357788086,51.418615312695096,8.21895238795637,494.300537109375,3390
00028.png,1763499057.297265,0.0095443751602299,-0.0212321577979706,0.7067137688790538,0.7071165033110217,-0.0165285560791971,-0.0435312481376671,1.5705864392554982,0.0489323884248733,0.0345353707671165,0.0056052803993225,0.4465055465698242,-0.2021243721246719,9.823552131652832,51.418626186215405,8.218952295619617,494.3117065429688,0
00029.png,1763499058.049273,0.0061008846317943,-0.0147219263901934,0.7053824584679667,0.708647748444711,-0.012127986532748,-0.0294765023066084,1.5663566792928432,-0.0330800637602806,-0.0457384437322616,0.0382484942674636,0.4482082724571228,-0.1131892129778862,9.837029457092283,51.41864062520171,8.218951985386505,494.31646728515625,3362
00030.png,1763499058.54928,0.0160155485437842,-0.0169475860108529,0.708555910894792,0.7052693121562131,-0.0014276261607959,-0.0466179312558809,1.5754788301191738,0.0287359356880188,0.0031987279653549,0.0701530873775482,0.5250873565673828,-0.2226715683937072,9.7402982711792,51.41864797730729,8.218951790448546,494.3031921386719,3347
00031.png,1763499058.797235,0.0120868245026513,-0.0180332188218126,0.7085315865170385,0.7053450946877104,-0.0085112627188961,-0.0425799441964149,1.575485005871773,-0.034954696893692,0.0949097871780395,-0.033038780093193,0.5108621716499329,-0.260104089975357,9.82276725769043,51.41865164798721,8.218951752944056,494.3024291992188,0
00032.png,1763499059.057221,0.0125852253601895,-0.0196663129004553,0.7069158892794161,0.7069121400314377,-0.010022152948942,-0.0456139181979794,1.571030246862951,0.0388600379228591,-0.0155233852565288,0.0347246825695037,0.5680994391441345,-0.3441807925701141,9.831645965576172,51.4186590506191,8.218951768286324,494.29498291015625,3293
00033.png,1763499059.301222,0.0104299257621748,-0.0246937349596098,0.7049390276425092,0.7087611751561833,-0.0200566401434827,-0.0497293389691621,1.565887865509761,0.0081545710563659,0.0818637311458587,-0.0085289143025875,0.478319376707077,-0.3058872520923614,9.876898765563965,51.418662718132914,8.218951808698575,494.3012390136719,0
00034.png,1763499059.797244,0.0069866036290137,-0.0200615667692868,0.7051513187987547,0.7087385544083724,-0.018404064271835,-0.0382993997091749,1.5660745443560995,-0.0138904154300689,0.0354818105697631,-0.0266119539737701,0.4463776350021362,-0.2773512601852417,9.863889694213867,51.418669986672505,8.218951961168443,494.3071899414063,0
00035.png,1763499060.053228,0.0077120647375156,-0.0201477665913633,0.7042845552252993,0.7095899215955415,-0.0174491873292655,-0.0394665251543382,1.5636360243696372,-0.0552077777683734,-0.047933705151081,-0.1072577536106109,0.4698442816734314,-0.2542155086994171,9.733736991882324,51.41867724879882,8.218952106161755,494.31353759765625,0
00036.png,1763499060.305233,0.0009248460406878,-0.0219314469470404,0.7019690961475359,0.7118690500003647,-0.0294935334188372,-0.0325287995590839,1.557271960763536,-0.0159139931201934,0.0501686409115791,0.0114460363984107,0.4155322909355163,-0.2368293106555938,9.804616928100586,51.41868081944964,8.218952121223666,494.3170471191406,0
00037.png,1763499060.549204,0.0059770619599366,-0.0231590098925801,0.703600617430183,0.7101930062616695,-0.0241225767791221,-0.0413174173762077,1.5619690158210715,0.1196086406707763,-0.0214226245880126,0.0233994424343109,0.4966988861560821,-0.2603660821914673,9.866973876953123,51.418684401389655,8.218952083041628,494.3225708007813,3285
00038.png,1763499060.797222,0.0213242989133597,-0.0087764229914656,0.7084242237668344,0.7054100707075897,0.017666841534217,-0.0426081451540316,1.5746836775364332,0.1484532356262207,0.0193612277507781,0.0902046710252761,0.4286821186542511,-0.0646676272153854,10.11202621459961,51.41868807398881,8.21895198739151,494.3092346191406,0
00039.png,1763499061.305279,0.0084203220610327,-0.0267929962424661,0.7050179560113129,0.7086331316205657,-0.025880304987905,-0.0498664304099997,1.566327122280972,-0.0153001546859741,0.0007349029183387,-0.0616750568151474,0.3877466022968292,-0.222086563706398,9.8677396774292,51.41869907851138,8.218951699779634,494.3114318847656,3302
00040.png,1763499061.553313,0.0150184837096803,-0.016217011652937,0.7052505609365388,0.7086135053601561,-0.0015910656337162,-0.044181147072889,1.5660743918043167,0.135092556476593,0.0679326057434082,0.1043310314416885,0.4785985946655273,-0.0680368989706039,9.743083000183104,51.41870269267186,8.218951582661719,494.3196716308594,3292
00041.png,1763499061.801255,0.0135563766279511,-0.0088246700039343,0.7085279657838206,0.7054973221453671,0.0066262944537659,-0.0316669983636055,1.5749779416561496,-0.0147667825222015,0.059101790189743,-0.0081331431865692,0.4999431073665619,-0.1572179645299911,9.75055980682373,51.4187062802327,8.21895148293142,494.3172912597656,0
00042.png,1763499062.057226,0.0135740666047922,-0.0153910317783913,0.7087319669033094,0.7051793104919992,-0.0026741766237753,-0.0409590757120448,1.575876378834795,-0.0226581990718841,0.0173865556716918,0.011441558599472,0.4677338600158691,-0.0812960341572761,9.837571144104004,51.41871348230344,8.21895127885081,494.32623291015625,0
00043.png,1763499062.805264,0.0085615360192639,-0.0103501321273786,0.7066121837875954,0.7074735306630645,-0.0025138405257477,-0.0267474495539154,1.5696117098145226,0.0345912091434001,0.073992371559143,0.034172847867012,0.4274315237998962,-0.0956693962216377,9.93600368499756,51.41872760799215,8.218950986182042,494.3185729980469,0
00044.png,1763499063.061234,0.0087633572967251,-0.0056177640447083,0.7061450605402697,0.7079906763302796,0.0044757779271967,-0.0203324529749624,1.568140586336186,0.050826221704483,-0.0224381834268569,0.0324479937553405,0.3203519582748413,-0.0049986541271209,9.858917236328123,51.418731075269775,8.218950919931022,494.3268737792969,3291
00045.png,1763499063.305227,0.0167025955922246,-0.0058646539585777,0.7117634676663795,0.7021961230524985,0.015116826334319,-0.0320183397092489,1.584086785929992,0.0094933090731501,-0.0542525276541709,0.100972294807434,0.4746452271938324,-0.1183816567063331,9.718335151672363,51.41873466495628,8.218950802495328,494.325439453125,0
00046.png,1763499063.553242,0.0141712931984693,-0.0061354475783933,0.7139659746217979,0.7000100840805381,0.0110839273133838,-0.0288293860160925,1.5903758265349914,-0.0338154733180999,0.0463542938232421,0.0287350565195083,0.321303516626358,-0.1516495048999786,9.80097198486328,51.41873821986705,8.218950827416544,494.32720947265625,0
00047.png,1763499063.805316,0.0072438531409792,-0.0070022601158708,0.7120126046293025,0.7020943994890845,0.0002003831923522,-0.0201492880938582,1.584821595096342,-0.1457886099815368,-0.0303026586771011,-0.1767697930335998,0.3173878192901611,-0.0717282816767692,9.950003623962402,51.41874181649149,8.21895091800408,494.3222961425781,0
00048.png,1763499064.049248,0.0019900939023738,-0.0154506531595057,0.7073309265186931,0.7067108865960758,-0.0190515503483967,-0.024656097606153,1.5719081895560458,-0.1183441877365112,-0.0448532849550247,-0.1541122198104858,0.4067394435405731,-0.2056749761104583,9.872319221496582,51.4187488615266,8.218951070494137,494.3267517089844,0
00049.png,1763499064.301249,0.004944791075366,-0.0126604559066719,0.7034007022679479,0.710663572969949,-0.0107861484350073,-0.024953578296268,1.5606586672940794,0.1381679773330688,0.0299290940165519,0.0651068687438964,0.382880836725235,-0.0998711511492729,9.81895351409912,51.41875238751989,8.218951122092212,494.3313293457031,0
00050.png,1763499064.553534,0.0091945138463035,-0.0108909715026768,0.7048540638673443,0.709209134391646,-0.0023123600370636,-0.0284133567959737,1.5646695447340395,-0.0453578531742095,-0.0323454141616821,-0.0732271671295166,0.4129124879837036,-0.1645382344722747,9.852581024169922,51.41875596103513,8.21895120029406,494.3313293457031,0
00051.png,1763499064.801587,0.0099022417752002,-0.0127384858370847,0.7062893692720587,0.7077393612338383,-0.0039797527626253,-0.0320242253198364,1.5688091909565849,0.0470878481864929,0.0250229686498641,0.0855258405208587,0.4438506960868835,-0.1756240576505661,9.77450466156006,51.41875963692711,8.218951277841203,494.3301696777344,0
00052.png,1763499065.301312,0.005941415564788,-0.0153721958619052,0.7046736244381362,0.7093401710016785,-0.0132422121107313,-0.0301863339266624,1.5643958099811803,0.076774775981903,0.009231561794877,-0.0335486829280853,0.3925983607769012,-0.1897217780351638,9.83349609375,51.41877048337036,8.218951591814612,494.3313903808594,3267
00053.png,1763499065.553232,0.0057273348132333,-0.0180543335027661,0.7019027443801847,0.7120209098820575,-0.0171994542035996,-0.033756600603982,1.5567747225535635,0.0213294569402933,-0.0073218792676925,-0.0564128644764423,0.4334748685359955,-0.2392811775207519,9.853833198547363,51.41877413477516,8.218951749145557,494.3289184570313,0
00054.png,1763499065.797226,0.0085186548618951,-0.016439584809052,0.7035407923079378,0.7104136303093918,-0.0110354187996694,-0.0353516155404098,1.5612700435272795,0.0312035679817199,-0.0211021639406681,0.1300451755523681,0.4225020706653595,-0.1484701037406921,9.849701881408691,51.41877780294008,8.21895181768414,494.3236389160156,0
00055.png,1763499066.297252,0.0111938579425606,-0.017399863830471,0.7049142988825559,0.7089906723744379,-0.0086653457140242,-0.0404651455825538,1.565205569147904,-0.0667233765125274,-0.0049900412559509,-0.0697366297245025,0.5274776220321655,-0.131986379623413,9.818224906921388,51.41878890272287,8.21895208334391,494.3289794921875,0
00056.png,1763499066.549258,0.0058496218534895,-0.0172271059732824,0.7032556298139881,0.7107042478266803,-0.01592461276813,-0.0327201518861649,1.5605211543238744,-0.0508919060230255,0.012878768146038,-0.0270786546170711,0.5335648059844971,-0.0326505713164806,9.82912254333496,51.418792562176414,8.218952038611423,494.338623046875,0
00057.png,1763499067.301252,0.0210756811233053,-0.0132005016358971,0.7075024034552492,0.7062732555652913,0.0111048859924505,-0.0484875097305646,1.5722658627294153,-0.0975497663021087,-0.0274366736412048,-0.0292730927467346,0.5447981357574463,-0.0463139973580837,9.7916259765625,51.4188073425025,8.218951642209651,494.3326721191406,0
00058.png,1763499067.553699,0.0147937422148319,-0.0160626405325423,0.7075346902747874,0.7063411348832547,-0.0018326392447972,-0.0436394289520593,1.5725246658438556,-0.0270924065262079,-0.0310590714216232,-0.0488860830664634,0.5788877010345459,-0.1222782135009765,9.7373628616333,51.418811007092806,8.218951542279958,494.3446044921875,0
00059.png,1763499067.797253,0.0208167529648835,-0.0160183991541886,0.7071685637827464,0.7065569305314214,0.0067702641750535,-0.0521012971586616,1.5714851950478432,0.0720169842243194,-0.0171838626265525,0.048282042145729,0.6758565902709961,-0.0148722743615508,9.763718605041504,51.41881470256927,8.21895148308754,494.3460083007813,3173
00060.png,1763499068.049209,0.0191715157857971,-0.0188199509783778,0.7074782806766043,0.7062242878848916,0.0004500166032425,-0.0537349306974634,1.572558287241111,-0.0546508878469467,-0.0224974974989891,-0.0491177290678024,0.5444353818893433,-0.1426793783903122,9.877141952514648,51.41882204091772,8.21895138300037,494.3386840820313,3217
00061.png,1763499068.305251,0.0171746528715023,-0.0184995583669956,0.7074439907695274,0.7063184816802222,-0.0019156923449752,-0.0504547741526379,1.5724368827269823,0.0496716946363449,-0.0017669983208179,0.1221539825201034,0.5201404094696045,-0.0589005537331104,9.81674861907959,51.41882571558338,8.218951336928807,494.33544921875,0
00062.png,1763499068.557468,0.0172655158056513,-0.0180632063674199,0.7066053652938534,0.7071665152406699,-0.001109312580108,-0.049967992361225,1.570030213876226,-0.0493846535682678,-0.0503682792186737,-0.069567747414112,0.5439125895500183,-0.0700223371386528,9.727587699890137,51.41882934780661,8.218951367018077,494.33880615234375,0
00063.png,1763499068.809288,0.0166986605299361,-0.0157847366023797,0.7067221585584788,0.7071179444967749,0.0013063775723609,-0.0459421276401054,1.5702064389525685,0.0323955863714218,0.0309102535247802,0.0274458583444356,0.5626682639122009,-0.0997899621725082,9.825028419494627,51.41883662506272,8.218951300342193,494.3294372558594,0
00064.png,1763499069.049227,0.0185582928886094,-0.0141760514381321,0.7075183333226799,0.7063090239710812,0.0061627909741137,-0.0463025541232703,1.572364312803987,0.0378955900669097,0.0075412690639495,-0.0259574204683303,0.4831839799880981,-0.039966732263565,9.894694328308104,51.41884021645826,8.218951316434069,494.3289794921875,0
00065.png,1763499069.557238,0.0151860652757971,-0.016501792932325,0.7063106591068552,0.7075466960445067,-0.0018229154263815,-0.0448187408909835,1.5690887238811473,0.0067014396190643,0.0251419767737388,0.0078505873680114,0.4685487151145935,-0.0705256387591362,9.842991828918455,51.41884734146611,8.218951312283103,494.3245544433594,0
00066.png,1763499069.801245,0.0136250568301406,-0.0147480093132,0.7051218235186351,0.7088018538670932,-0.001484551251828,-0.0401322544722724,1.5656207159144544,0.0252645313739776,0.0792617797851562,0.0578913614153862,0.5111676454544067,0.0110821751877665,9.831066131591797,51.41885089159003,8.218951310516113,494.3301086425781,0
00067.png,1763499070.057249,0.0145046515587372,-0.0128942727660101,0.7054437230132129,0.7085001809980381,0.0023625042072016,-0.0387453133156083,1.5664272511066153,0.0323892682790756,-0.0540233552455902,-0.0540871322154998,0.514427661895752,0.0306500531733036,9.90946102142334,51.418858025124365,8.218951202661597,494.3325500488281,3210
00068.png,1763499070.309264,0.0166425911652903,-0.0147620611589499,0.7068034301082575,0.7070601225474717,0.0026695100880785,-0.0444160130001777,1.5703739247221111,0.0663719400763511,0.0917569994926452,0.0681216791272163,0.4954202175140381,-0.0449371971189975,9.717755317687988,51.41886159703717,8.218951075758289,494.3361206054688,0
00069.png,1763499070.549424,0.0156419532997889,-0.0096490328295496,0.7083608598397021,0.7056111660890716,0.0084097625099972,-0.0357848625243804,1.5745351523078102,0.0473588854074478,0.0157521218061447,0.0273662060499191,0.3836156725883484,-0.0617404989898204,9.844786643981934,51.41886515136017,8.218950989124325,494.3361511230469,0
00070.png,1763499070.801408,0.0222194879707964,-0.0123683443723143,0.7077352591658398,0.706019915685999,0.0138848421758868,-0.0489351531396199,1.5728831724589514,-0.0438472665846347,-0.0294292271137237,-0.0450014397501945,0.491854727268219,-0.0587583556771278,9.73519515991211,51.41886873832341,8.21895087000062,494.3414001464844,0
00071.png,1763499071.061307,0.0218617837252932,-0.0124639084547478,0.706894741843994,0.7068709481593463,0.0133016408191141,-0.0485477775211854,1.570507036066394,-0.0818243250250816,0.0021568834781646,-0.1199761629104614,0.5248373746871948,-0.0159418080002069,9.767643928527832,51.41887579647487,8.218950749142053,494.3267517089844,3165
00072.png,1763499071.301234,0.0114709617997375,-0.0102434457302903,0.7065191953499272,0.7075267595342601,0.0017584727770114,-0.0307087596380228,1.5693442448183996,-0.0888055264949798,-0.016546219587326,-0.0638973712921142,0.4236522316932678,-0.0118962274864315,9.956676483154297,51.41887929700534,8.218950762632323,494.3152465820313,0
00073.png,1763499071.813236,0.0190450119024871,-0.0065268669628922,0.7085144169185259,0.7054091072192675,0.017632758388366,-0.0362034618726283,1.574869565084499,0.056486427783966,0.0166197791695594,-0.0148418992757797,0.558414101600647,0.0121319955214858,9.778560638427734,51.41888978256121,8.218950662891595,494.3079833984375,0
00074.png,1763499072.061219,0.0197067659126721,-0.004284491737816,0.7086429470690419,0.7052789944958767,0.0217394472700857,-0.0339801842389718,1.575185241069884,-0.0511901229619979,-0.0001153368502855,-0.1074479818344116,0.4038310945034027,0.0364561863243579,9.873814582824709,51.41889333063236,8.21895066145235,494.3057861328125,0
00075.png,1763499072.309341,0.0162376105591651,-0.0095083720968071,0.7075851578113866,0.706377501983488,0.0094902353076639,-0.0364200355564894,1.572331674932415,-0.0648728013038635,0.0249550938606262,0.0214532911777496,0.5016096234321594,-0.0077405031770467,9.81897258758545,51.418896911546575,8.218950703419804,494.3169860839844,0
00076.png,1763499072.557384,0.0100560391110899,-0.0143762886196709,0.7057077803589337,0.7082857665828018,-0.0060494690432109,-0.0345651736779309,1.5672545016721395,0.0094577372074127,0.0184419304132461,0.0669339746236801,0.4225435554981231,-0.0998975858092308,9.78611183166504,51.418900443063166,8.21895079547981,494.3131408691406,0
00077.png,1763499072.801231,0.0096699889036982,-0.0126074836091756,0.7065732937789658,0.7074614641024556,-0.0041359981783917,-0.0315089429383414,1.569605271563721,0.0656923353672027,0.0119512975215911,0.0880125015974044,0.4343335330486297,-0.0717759951949119,9.927779197692873,51.41890396458434,8.218950883261307,494.3177795410156,3208
00078.png,1763499073.053246,0.0141220489894277,-0.0096704551248376,0.7079364940869667,0.7060686725594564,0.0062537191475541,-0.0336573927964121,1.5733329608780198,0.0819862782955169,-0.0305328071117401,0.0275371111929416,0.4180527925491333,-0.0261586010456085,9.828468322753906,51.41891106908759,8.218950942968428,494.3219604492188,0
00079.png,1763499073.305252,0.0165591500362206,-0.0074557005911067,0.7087134821719229,0.7052626512630038,0.012796931600376,-0.0339943871444346,1.5754598126013035,-0.0375437289476394,-0.004814825952053,-0.0894771739840507,0.348240464925766,-0.017842698842287,9.763569831848145,51.41891461456266,8.218950934386099,494.3235168457031,0
00080.png,1763499073.55325,0.014964567638312,-0.0067825649621141,0.7088401629961754,0.7051777661352411,0.0114955519789392,-0.0307856638032348,1.5757994780843707,-0.0023115277290344,0.0385097563266754,0.0432083085179328,0.4552581012248993,0.0352711044251918,9.762709617614746,51.41891818587656,8.218950906871855,494.3200988769531,0
00081.png,1763499073.809513,0.0118334097271365,-0.0099539779969761,0.7081462511686981,0.7058964341119627,0.0026098212067964,-0.0308174023328642,1.5739382132320958,-0.0479947924613952,-0.021989494562149,-0.0216184481978416,0.3946410417556762,0.0531641654670238,9.857123374938965,51.41892527520015,8.218950914374618,494.3322143554688,0
00082.png,1763499074.057447,0.0130298160381785,-0.0109864302021478,0.705537905172957,0.7084672092691235,0.0029614207128571,-0.0339596363027819,1.5666027711885284,0.1152017712593078,0.004459723830223,-0.0784999579191207,0.2995950579643249,-0.0636005401611328,9.642500877380373,51.41892884287328,8.218950845708987,494.3293151855469,0
00083.png,1763499074.553337,0.0188928186799943,-0.0035610017048308,0.7059932472640355,0.7079575661625247,0.021735188221286,-0.0317238018890271,1.567673042046213,0.0210404247045516,0.0223833434283733,-0.0021841004490852,0.3700435161590576,0.0662364736199379,9.852561950683594,51.41893590820601,8.21895067325095,494.3200073242188,0
00084.png,1763499075.305274,0.0069422709591393,0.0019183077069611,0.7083064985990992,0.7058682802136357,0.0125188022251312,-0.0071264264669634,1.574199971519137,-0.0022267252206802,0.0211341083049774,0.048193410038948,0.1672881543636322,0.0011221781605854,9.805644989013672,51.41894970359278,8.218950809175366,494.3318176269531,0
00085.png,1763499075.553758,0.0076819290403748,-0.0025663738871185,0.7095108587325254,0.7046479568067481,0.0071851899607745,-0.0145181143776835,1.5776215889362244,-0.0335828512907028,-0.031969528645277,-0.0363687947392463,0.2170353382825851,-0.0759617313742637,9.736653327941896,51.41895314690264,8.218950954175758,494.3317260742188,0
00086.png,1763499075.809222,0.0024602111431188,0.0004904969539416,0.7086521784783791,0.7055535392241449,0.0041668331586657,-0.002794727886549,1.5751726591537871,-0.0044059492647647,0.1259990930557251,0.052598800510168,0.2822155654430389,-0.1279897838830948,9.879179954528809,51.41896002033991,8.218951177247735,494.3373718261719,0
