filename,timestamp,imu_orientation_x,imu_orientation_y,imu_orientation_z,imu_orientation_w,roll,pitch,yaw,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_lin_acc_x,imu_lin_acc_y,imu_lin_acc_z,gps_latitude,gps_longitude,gps_altitude,laser_distance
frame_000000.png,1763498206.433225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
frame_000001.png,1763498207.429229,-0.033609203225066525,0.007534180512078683,-0.5160668514187866,0.855855514937707,-0.06536758054720151,-0.021794576866541352,-1.084508281902479,0.0028905142098665237,-0.0007823281921446323,0.0024039000272750854,0.3002387583255768,-0.6972706317901611,9.798579216003418,51.41841304754961,8.21874487595559,464.42901611328125,0
frame_000002.png,1763498207.925235,-0.03361389378164287,0.007552745562549517,-0.5160145411253126,0.8558867071794822,-0.06539610152899156,-0.021763644931300785,-1.0843871033536483,0.002801407128572464,0.0007476592436432838,0.001118173822760582,0.3021038770675659,-0.6959832310676575,9.80486011505127,51.418413055978,8.218744923718786,464.4281921386719,0
frame_000003.png,1763498208.677245,-0.03359525739532956,0.007546694950686038,-0.5157096678572202,0.8560712263325164,-0.06536563425043836,-0.021731491700570735,-1.083675337530687,0.003565903753042221,-0.0018457286059856415,0.0018344167619943619,0.3109738230705261,-0.6956794857978821,9.800411224365234,51.41841304331966,8.218744818149434,464.4299621582031,0
frame_000004.png,1763498208.933218,-0.033606652788261394,0.007535277818524473,-0.5154913479781366,0.8562023607981063,-0.06537894509411374,-0.021746146078353512,-1.083165059711182,0.0027702990919351578,0.00021964125335216522,-0.0004393826238811016,0.30858007073402405,-0.6988746523857117,9.802729606628418,51.41841302867159,8.218744827141132,464.43255615234375,0
frame_000005.png,1763498209.430406,-0.033643580490857854,0.007523892281227675,-0.515387472103623,0.8562635424536845,-0.06543319511130806,-0.021795816158237603,-1.082921602180841,0.0033809076994657516,-0.0004934186581522226,0.0018186685629189014,0.3129954934120178,-0.7019798755645752,9.796616554260254,51.418413074742155,8.218744885871628,464.42791748046875,0
frame_000006.png,1763498209.677241,-0.0336346172377692,0.007521328828074983,-0.515322622989672,0.8563029466088348,-0.06541682526826734,-0.021786009622827455,-1.082770248575999,0.00341610424220562,-0.0008988305926322937,0.002721034921705723,0.2999706566333771,-0.7018665671348572,9.799178123474121,51.41841305988338,8.218744884275793,464.428466796875,0
frame_000007.png,1763498210.181527,-0.03361644302073221,0.007544045749200998,-0.5154952934689361,0.8561995237932238,-0.06540467281036118,-0.021741532373829555,-1.0831746232933148,0.0036310330033302307,-0.0004095016047358513,0.0016823383048176765,0.30940428376197815,-0.6990744471549988,9.797924995422363,51.418413075947186,8.218744934432255,464.42584228515625,0
frame_000008.png,1763498210.425366,-0.033613440706969644,0.007536474245696519,-0.5154863463424832,0.8562050951111307,-0.06539194803575285,-0.021750719160496815,-1.083153371204071,0.004152834415435791,-0.0012503087054938078,0.001473037526011467,0.3053668141365051,-0.7023186683654785,9.799009323120117,51.41841304328174,8.218744922706007,464.4212951660156,0
frame_000009.png,1763498210.681321,-0.03362109418919198,0.007557624758680883,-0.5155563521397478,0.8561624566061541,-0.0654250966346066,-0.021727737742130673,-1.0833177949334711,0.002673109993338585,-0.0010438653407618403,0.00041398312896490097,0.3005729019641876,-0.6958033442497253,9.795626640319824,51.418413038758594,8.218744918196998,464.421630859375,0
