kp_uav,kp_patch,raw_matches,good_matches,good_ratio,homography_inliers,homography_ratio,num_3d2d_corr,pnp_inliers_anchor,pnp_ratio_anchor,anchor_easting_est,anchor_northing_est,anchor_altitude_est,anchor_easting_delta,anchor_northing_delta,anchor_altitude_delta,anchor_yaw_est,anchor_pitch_est,anchor_roll_est,anchor_yaw_delta,anchor_pitch_delta,anchor_roll_delta,anchor_reproj_mean,anchor_reproj_std,pnp_inliers_prior,pnp_ratio_prior,prior_easting_est,prior_northing_est,prior_altitude_est,prior_easting_delta,prior_northing_delta,prior_altitude_delta,prior_yaw_est,prior_pitch_est,prior_roll_est,prior_yaw_delta,prior_pitch_delta,prior_roll_delta,prior_reproj_mean,prior_reproj_std,gps_easting,gps_northing,gps_altitude,imu_yaw,imu_pitch,imu_roll,image_id,filename
4000,4000,4000,627,0.15675,469,0.748006379585327,627,412,0.6570972886762361,445652.4946132887,5696618.363457793,479.82496868843515,-0.3739597469684668,-0.6826167115941644,-0.1898628545336578,-128.0505773116101,14.668506309680689,0.02597865983228268,-1.205763388593823,-0.8415424345789688,-2.0373402900062274,1.4148109,0.71741825,412,0.6570972886762361,445652.4946132887,5696618.363457793,479.82496868843464,-0.3739597469684668,-0.6826167115941644,-0.1898628545341694,-128.05057731161762,14.66850630969768,0.025978659861722042,-1.2057633886013264,-0.8415424345619726,-2.0373402899767825,1.4148109,0.71741825,445652.8685730357,5696619.046074505,480.0148315429688,-126.84481392301628,15.510048744259652,2.063318949838503,234,frame_000234.png
4000,4000,4000,957,0.23925,541,0.5653082549634274,957,742,0.7753396029258098,445651.1051677145,5696616.496715752,479.78005939539565,-0.16829808440525085,-0.652438341639936,-0.2067264932762214,-128.1168553344983,8.773696493120735,2.2038653184634804,-1.2576517929723536,1.2107963629241851,1.959011701523707,1.4586542,0.7015074,742,0.7753396029258098,445651.1051677144,5696616.496715752,479.7800593953743,-0.1682980844634585,-0.652438341639936,-0.20672649329759452,-128.11685533465925,8.77369649426686,2.2038653191782642,-1.2576517931333058,1.210796364070319,1.9590117022384845,1.4586542,0.7015074,445651.2734657989,5696617.149154094,479.9867858886719,-126.85920354152594,7.562900130196543,0.24485361693977864,235,frame_000235.png
4000,4000,4000,976,0.244,710,0.7274590163934426,976,698,0.7151639344262295,445650.2041795935,5696615.572963819,479.7546466743953,-0.48956861620536074,-0.8895928096026182,-0.2014080131046967,-128.17922805135746,4.0281676420155765,1.821212351335701,-1.224506686547329,0.27075015245463874,1.5028238193050925,1.465096,0.71793044,698,0.7151639344262295,445650.20417959336,5696615.572963818,479.75464667437853,-0.48956861632177606,-0.8895928105339408,-0.2014080131214655,-128.17922805141382,4.0281676431489055,1.8212123516612932,-1.224506686603661,0.2707501535879828,1.5028238196306916,1.465096,0.71793044,445650.6937482097,5696616.4625566285,479.9560546875,-126.95472136481014,3.7574174895609302,0.3183885320306002,236,frame_000236.png
4000,4000,4000,929,0.23225,703,0.7567276641550054,929,638,0.6867599569429494,445648.24759547546,5696613.307891481,479.8143890373132,-0.28422220837092027,-0.5992351230233908,-0.10708923417115557,-127.90862961229517,-5.34135949435811,2.975835715514136,-1.2077991287807777,-0.6833513948960217,4.104134969724896,1.4458146,0.72874177,638,0.6867599569429494,445648.24759547535,5696613.3078914825,479.81438903735176,-0.2842222084873356,-0.5992351211607456,-0.10708923413261573,-127.9086296125141,-5.3413594984680515,2.975835711818755,-1.20779912899971,-0.6833513990059714,4.104134966029534,1.4458146,0.72874177,445648.53181768383,5696613.907126604,479.9214782714844,-126.7008304835144,-4.658008099462074,-1.128299254210774,237,frame_000237.png
4000,4000,4000,532,0.133,370,0.6954887218045113,532,357,0.6710526315789473,445647.7013049448,5696612.339725043,479.8063832129436,-0.38575634453445673,-1.047418505884707,-0.09559432611888496,-127.93042345457322,-9.340464454696875,3.639977887103988,-1.2234893589749731,0.3066299010652642,4.5992423967447,1.5115367,0.7655503,357,0.6710526315789473,445647.7013049439,5696612.339725048,479.80638321364074,-0.3857563454657793,-1.0474185002967715,-0.09559432542175728,-127.93042345592778,-9.340464469644001,3.6399778702098144,-1.2234893603295518,0.3066298861181167,4.599242379850523,1.5115367,0.7655503,445648.08706128935,5696613.387143549,479.9019775390625,-126.70693409559823,-9.647094355762126,-0.9592645096407056,238,frame_000238.png
4000,4000,4000,511,0.12775,381,0.7455968688845401,511,326,0.6379647749510763,445647.3849740326,5696612.110272257,479.80433626164984,-0.3055167057318613,-0.8203224809840322,-0.07807950983453793,-127.65254724747493,-13.969655483660555,3.230814621719974,-1.131201111217024,-0.3508201532981161,4.264657770419916,1.4600114,0.70786715,326,0.6379647749510763,445647.3849740325,5696612.110272255,479.80433626154723,-0.30551670579006895,-0.8203224828466773,-0.0780795099371403,-127.65254724693204,-13.969655477502412,3.230814626364865,-1.1312011106741409,-0.3508201471399559,4.264657775064819,1.4600114,0.70786715,445647.6904907383,5696612.930594738,479.8824157714844,-126.5213461362579,-13.61883533036245,-1.0338431486999522,239,frame_000239.png
4000,4000,4000,507,0.12675,364,0.717948717948718,507,353,0.6962524654832347,445647.14684622746,5696611.973388147,479.82159175591363,-0.22945120971417055,-0.5978398313745856,-0.036806681586369905,-127.58309911899218,-15.40211468896694,2.5972885508602954,-1.1494544095492074,-1.5825027826144549,3.200703241742332,1.4802645,0.7201533,353,0.6962524654832347,445647.1468462302,5696611.973388155,479.8215917553864,-0.22945120697841048,-0.5978398229926825,-0.036806682113592615,-127.58309911938375,-15.402114721825072,2.5972885395998557,-1.1494544099407449,-1.5825028154725942,3.2007032304819063,1.4802645,0.72015333,445647.3762974372,5696612.571227978,479.8583984375,-126.43364470944299,-13.819611906352478,-0.6034146908820397,240,frame_000240.png
4000,4000,4000,687,0.17175,437,0.636098981077147,687,442,0.6433770014556041,445646.9425158301,5696611.701935216,479.8077430601259,-0.045155540748964995,-0.44670864194631577,-0.038845074639709765,-127.70964679387066,-12.368370933177056,3.0950344090468795,-0.9734115802073688,-1.2047584600323376,4.107267368628442,1.4423751,0.73976666,442,0.6433770014556041,445646.9425158304,5696611.70193521,479.8077430605014,-0.04515554045792669,-0.4467086475342512,-0.03884507426420214,-127.70964679192824,-12.36837091509855,3.0950344244025256,-0.9734115782649155,-1.2047584419538282,4.1072673839840945,1.4423751,0.73976666,445646.98767137085,5696612.148643858,479.8465881347656,-126.7362352136633,-11.163612473144731,-1.0122329595815596,241,frame_000241.png
4000,4000,4000,785,0.19625,509,0.6484076433121019,785,550,0.7006369426751592,445646.85449152277,5696611.622125478,479.77924146465705,-0.04730699450010434,-0.4560806155204773,-0.0893498439367022,-127.9281278557446,-6.339387632217958,4.383739509553367,-0.9777997727672698,-1.7611704768368668,6.900778825260488,1.4498906,0.72393864,550,0.7006369426751592,445646.8544915231,5696611.622125478,479.7792414646583,-0.04730699415085837,-0.4560806155204773,-0.08934984393545164,-127.92812785555112,-6.339387633413567,4.383739510561061,-0.9777997725738032,-1.7611704780324828,6.900778826268208,1.4498906,0.72393864,445646.90179851727,5696612.078206094,479.86859130859375,-126.95032808297734,-4.578217155381087,-2.5170393157071334,242,frame_000242.png
4000,4000,4000,855,0.21375,484,0.5660818713450292,855,581,0.6795321637426901,445646.7053776639,5696611.614626859,479.7268297986316,-0.15218067960813642,-0.450419538654387,-0.146430699415248,-128.46664278501638,-3.7066261726516814,4.958095005509147,-1.2618004015375277,-0.47773713185549127,7.839529263557466,1.4971793,0.7283397,581,0.6795321637426901,445646.7053776626,5696611.614626857,479.72682979841045,-0.15218068088870496,-0.45041954051703215,-0.14643069963642574,-128.46664278557296,-3.7066261625944104,4.958095006737154,-1.2618004020941385,-0.477737121798242,7.839529264785455,1.4971793,0.7283397,445646.8575583435,5696612.065046398,479.8732604980469,-127.20484238347883,-3.2288890407961772,-2.8814342580483085,243,frame_000243.png
4000,4000,4000,817,0.20425,485,0.5936352509179926,817,548,0.6707466340269278,445646.7836044458,5696611.732839197,479.6144300114572,-0.059091737610287964,-0.35423157177865505,-0.2284960139334089,-128.5213753543567,-1.9180554585747445,4.756590912656353,-1.0337594330506477,-0.4605609335458496,7.449372483249874,1.4486443,0.74929154,548,0.6707466340269278,445646.7836044458,5696611.732839197,479.6144300114242,-0.059091737610287964,-0.35423157177865505,-0.22849601396643493,-128.52137535448472,-1.9180554565579544,4.756590914181835,-1.033759433178659,-0.4605609315290735,7.449372484775381,1.4486443,0.74929154,445646.8426961834,5696612.087070769,479.8429260253906,-127.48761592130607,-1.4574945250288824,-2.6927815705935347,244,frame_000244.png
4000,4000,4000,911,0.22775,595,0.6531284302963776,911,614,0.6739846322722283,445646.84268812096,5696611.752883126,479.36202487333514,-0.02824670117115602,-0.44875197298824787,-0.22397366182110545,-128.63074210959857,-0.5151454345823173,5.856629162137295,-1.1287007976379755,-0.3816095284943799,9.251528942091255,1.4905672,0.695446,614,0.6739846322722283,445646.84268812096,5696611.75288313,479.36202487368956,-0.02824670117115602,-0.4487519692629576,-0.22397366146668674,-128.6307421088873,-0.5151454451422378,5.856629153562757,-1.1287007969266938,-0.3816095390542955,9.25152893351671,1.4905672,0.695446,445646.87093482213,5696612.201635099,479.58599853515625,-127.5020413119606,-0.13353590608793464,-3.394899779953955,245,frame_000245.png
4000,4000,4000,1041,0.26025,756,0.7262247838616714,1041,708,0.6801152737752162,445646.94063798344,5696611.90131381,478.4224679918355,0.0033486023312434554,-0.4418488899245858,-0.5239126233988713,-128.31812589164545,-0.40777814685599895,5.098840046496658,-1.2112763824925707,-0.18835347450149698,7.719612882153768,1.4480374,0.7039196,708,0.6801152737752162,445646.94063798344,5696611.90131381,478.42246799180833,0.0033486023312434554,-0.4418488899245858,-0.5239126234260425,-128.31812589172503,-0.4077781457964766,5.0988400472376645,-1.2112763825721515,-0.1883534734419925,7.719612882894779,1.4480374,0.7039196,445646.9372893811,5696612.3431627,478.9463806152344,-127.10684950915288,-0.21942467235448834,-2.6207728356571205,246,frame_000246.png
4000,4000,4000,967,0.24175,646,0.6680455015511892,967,620,0.6411582213029989,445646.9329723982,5696612.1351684015,477.8147825727958,-0.053943344741128385,-0.2845660028979182,-0.6709046830635543,-127.5974864357484,-0.8169179930184025,4.501816041589586,-1.186604181608942,-0.5495698070538424,6.966558572199347,1.5354908,0.7559439,620,0.6411582213029989,445646.9329723975,5696612.1351684015,477.81478257291576,-0.053943345439620316,-0.2845660028979182,-0.6709046829436147,-127.59748643583254,-0.8169179931384756,4.50181603731953,-1.1866041816930988,-0.5495698071738957,6.966558567929297,1.535491,0.7559441,445646.9869157429,5696612.419734404,478.4856872558594,-126.41088225413945,-0.26734818596457355,-2.464742530609758,247,frame_000247.png
