kp_uav,kp_patch,raw_matches,good_matches,good_ratio,homography_inliers,homography_ratio,num_3d2d_corr,pnp_inliers_anchor,pnp_ratio_anchor,anchor_easting_est,anchor_northing_est,anchor_altitude_est,anchor_easting_delta,anchor_northing_delta,anchor_altitude_delta,anchor_yaw_est,anchor_pitch_est,anchor_roll_est,anchor_yaw_delta,anchor_pitch_delta,anchor_roll_delta,pnp_inliers_prior,pnp_ratio_prior,prior_easting_est,prior_northing_est,prior_altitude_est,prior_easting_delta,prior_northing_delta,prior_altitude_delta,prior_yaw_est,prior_pitch_est,prior_roll_est,prior_yaw_delta,prior_pitch_delta,prior_roll_delta,gps_easting,gps_northing,gps_altitude,imu_yaw,imu_pitch,imu_roll,image_id,filename
8000,8001,29,21,0.7241379310344828,21,1.0,21,15,0.7142857142857143,445649.08907794114,5696619.064119869,477.32851869228875,-3.7794950945535675,0.018045363947749138,-2.6863128506800535,-129.7693910980594,3.39666266540736,-22.509345502060665,-2.9245771750431118,-12.113386078852301,-24.572664451899158,15,0.7142857142857143,-681128.4085550423,7675276.851072673,1453478.1436043032,-1126781.277128078,1978657.8049981678,1452998.1287727603,-13.939257684256665,15.146061073876789,105.10851769545691,112.90555623875963,-0.36398767038286906,103.04519874561839,445652.8685730357,5696619.046074505,480.0148315429688,-126.84481392301628,15.510048744259652,2.063318949838503,234,frame_000234.png
8000,8000,46,37,0.8043478260869565,37,1.0,37,26,0.7027027027027027,445650.06171375385,5696615.5767518645,476.94773935231933,-1.2117520450265147,-1.5724022295325994,-3.0390465363525436,-128.38287924721442,-1.736592827857362,-6.572620371928681,-1.5236757056884755,-9.299492958053918,-6.817473988868471,26,0.7027027027027027,498085.34534595,5725062.723607258,321008.2945091061,52434.07188015111,28445.574453163892,320528.3077232174,39.79689039050465,-4.672783860508585,-58.92458775798426,166.65609393203056,-12.235683990705127,-59.16944137492405,445651.2734657989,5696617.149154094,479.9867858886719,-126.85920354152594,7.562900130196543,0.24485361693977864,235,frame_000235.png
8000,8001,56,45,0.8035714285714286,45,1.0,45,35,0.7777777777777778,445649.86035637,5696615.06616146,477.2506024344911,-0.83339183969656,-1.3963951682671905,-2.7054522530089002,-128.1191387275078,-7.900748127564376,-5.97739511525598,-1.164417362697634,-11.658165617125292,-6.295783647286584,35,0.7777777777777778,20235638.02545245,62014943.64715549,-36413595.001602456,19789987.33170424,56318327.18459886,-36414074.95765714,-77.43360225946306,-5.322929921959977,174.74869371249673,49.52111910534708,-9.080347411520904,174.43030518046612,445650.6937482097,5696616.4625566285,479.9560546875,-126.95472136481014,3.7574174895609302,0.3183885320306002,236,frame_000236.png
8000,8000,37,28,0.7567567567567568,28,1.0,28,19,0.6785714285714286,445648.46976388915,5696612.159411879,477.2226193572645,-0.06205379468156025,-1.7477147243916988,-2.6988589142198975,-126.36941533600243,-13.790983184738982,-1.0339735368125638,0.33141514751196155,-9.132975085276911,0.09432571739822038,19,0.6785714285714286,-303155251.83921635,164641487.1803677,598908050.3626509,-303600900.371034,158944873.2732411,598907570.4411726,-127.42701743429909,-33.9995319015536,-161.97825252492592,-0.7261869507846939,-29.34152380209153,-160.84995327071513,445648.53181768383,5696613.907126604,479.9214782714844,-126.7008304835144,-4.658008099462074,-1.128299254210774,237,frame_000237.png
8001,8000,21,16,0.7619047619047619,16,1.0,16,9,0.5625,445647.2825259249,5696611.833510467,477.38920451520636,-0.804535364441108,-1.5536330817267299,-2.512773023856141,-127.48259068513771,-15.937784050422989,-4.381244597745194,-0.7756565895394942,-6.29068969466087,-3.421980088104476,9,0.5625,-1031401032.4562341,-4183131367.645722,3925348239.0567527,-1031846680.5432954,-4188827981.0328655,3925347759.154775,-102.79219021163004,27.52653464381164,-122.10506743616924,23.914743883968185,37.173628999573765,-121.14580292652853,445648.08706128935,5696613.387143549,479.9019775390625,-126.70693409559823,-9.647094355762126,-0.9592645096407056,238,frame_000238.png
8000,8000,25,14,0.56,14,1.0,14,11,0.7857142857142857,445646.3142821549,5696611.2376179,477.71142459822255,-1.376208583416883,-1.692976837977767,-2.1709911732618252,-128.48174689728958,-16.209257939406456,-6.582716294083481,-1.9604007610316785,-2.5904226090439977,-5.5488731453835385,11,0.7857142857142857,-96832548.85777982,33486648.722136904,139931463.46644568,-97278196.54827055,27790035.791542165,139930983.5840299,-72.50265469303534,-51.549083373983095,-155.4469072686493,54.018691443222565,-37.93024804362065,-154.41306411994935,445647.6904907383,5696612.930594738,479.8824157714844,-126.5213461362579,-13.61883533036245,-1.0338431486999522,239,frame_000239.png
8000,8002,27,16,0.5925925925925926,16,1.0,16,16,1.0,445645.54360611667,5696609.875945542,477.4580189654563,-1.8326913205091842,-2.695282435975969,-2.40037947204371,-128.3751666881904,-11.185847189754448,-5.39025048476275,-1.941521978747403,2.633764716598023,-4.786835793880698,16,1.0,-952827158.8989615,-332378088.8166036,73650677.02706367,-953272806.275259,-338074701.38783157,73650197.16866523,-96.57402900641377,-27.03295611147874,138.79364568789276,29.85961570302922,-13.213344205126248,139.39706037877477,445647.3762974372,5696612.571227978,479.8583984375,-126.43364470944299,-13.819611906352478,-0.6034146908820397,240,frame_000240.png
8000,8000,31,21,0.6774193548387096,21,1.0,21,16,0.7619047619047619,445645.7482198112,5696610.488126093,477.51060453529095,-1.2394515596679412,-1.6605177652090788,-2.335983599474673,-128.39195434790506,-14.522133659112137,-5.872618346430816,-1.6557191342417354,-3.358521185967419,-4.860385386849259,16,0.7619047619047619,-5506061681.378777,-4127810520.603557,3836052172.8662233,-5506507328.366447,-4133507132.752201,3836051693.019635,-90.18157115821184,-0.009622392394117227,-179.94646843321752,36.55466405545147,11.153990080750617,-178.93423547363597,445646.98767137085,5696612.148643858,479.8465881347656,-126.7362352136633,-11.163612473144731,-1.0122329595815596,241,frame_000241.png
8002,8002,37,22,0.5945945945945946,22,1.0,22,17,0.7727272727272727,445645.68985772,5696610.411364524,477.43239354758333,-1.2119407972786576,-1.6668415702879429,-2.436197761010419,-128.10936980217477,-10.743707852923311,-5.181862759200781,-1.1590417191974325,-6.165490697542225,-2.6648234434936455,17,0.7727272727272727,-206285662958.85678,2342133699.0016375,136642674747.3781,-206286108605.75858,2336437086.9234314,136642674267.5095,-37.1677863048083,-19.794974947577426,23.248665397405183,89.78254177816905,-15.216757792196347,25.765704713112314,445646.90179851727,5696612.078206094,479.86859130859375,-126.95032808297734,-4.578217155381087,-2.5170393157071334,242,frame_000242.png
8000,8000,48,25,0.5208333333333334,25,1.0,25,19,0.76,445646.0435897437,5696610.324761175,477.0498915319208,-0.8139685997739434,-1.7402852233499289,-2.823368966126054,-127.76934362027637,-10.04730321249028,-2.387191270659397,-0.5645012367975255,-6.818414171694116,0.49424298738890116,19,0.76,-981931.021779207,8891109.223994825,-19220334.020007282,-1427577.8793375506,3194497.158948427,-19220813.89326778,163.90593596516558,-34.26738935327251,-114.46257875513953,-68.88922165135557,-31.038500312476344,-111.58114449709123,445646.8575583435,5696612.065046398,479.8732604980469,-127.20484238347883,-3.2288890407961772,-2.8814342580483085,243,frame_000243.png
